center,left,right,steering,throttle,reverse,speed
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_325.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_325.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_325.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_397.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_397.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_397.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_468.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_468.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_468.jpg,0.05,1,0,30.18979
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_542.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_542.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_542.jpg,0.2,1,0,30.18025
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_613.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_613.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_613.jpg,0.4,1,0,30.15778
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_686.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_686.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_686.jpg,0,1,0,30.18917
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_760.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_760.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_760.jpg,0,1,0,30.18987
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_827.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_827.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_827.jpg,0,1,0,30.19023
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_898.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_898.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_898.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_32_966.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_32_966.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_32_966.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_039.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_039.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_039.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_109.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_109.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_109.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_181.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_181.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_181.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_253.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_253.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_253.jpg,0.05,1,0,30.18971
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_321.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_321.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_321.jpg,0.2,1,0,30.17981
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_391.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_391.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_391.jpg,0.4,1,0,30.15748
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_458.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_458.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_458.jpg,0,1,0,30.18747
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_537.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_537.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_537.jpg,0,1,0,30.18982
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_609.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_609.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_609.jpg,0,1,0,30.19021
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_677.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_677.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_677.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_753.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_753.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_753.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_825.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_825.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_825.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_898.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_898.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_898.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_33_967.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_33_967.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_33_967.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_037.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_037.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_037.jpg,0.15,1,0,30.18424
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_111.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_111.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_111.jpg,0,1,0,30.19103
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_185.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_185.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_185.jpg,0,1,0,30.19018
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_258.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_258.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_258.jpg,0,1,0,30.19024
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_333.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_333.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_333.jpg,0,1,0,30.19026
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_408.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_408.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_408.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_487.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_487.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_487.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_562.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_562.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_562.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_637.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_637.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_637.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_706.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_706.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_706.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_781.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_781.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_781.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_851.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_851.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_851.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_922.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_922.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_922.jpg,0.15,1,0,30.18422
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_34_990.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_34_990.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_34_990.jpg,0.35,1,0,30.16345
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_061.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_061.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_061.jpg,0,1,0,30.18906
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_131.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_131.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_131.jpg,0,1,0,30.18962
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_203.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_203.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_203.jpg,0,1,0,30.19009
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_274.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_274.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_274.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_341.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_341.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_341.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_412.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_412.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_412.jpg,0,1,0,30.0747
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_479.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_479.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_479.jpg,0,1,0,30.2229
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_547.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_547.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_547.jpg,0,1,0,30.19839
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_623.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_623.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_623.jpg,0,1,0,30.04624
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_691.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_691.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_691.jpg,0,1,0,30.22672
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_768.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_768.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_768.jpg,0,1,0,30.19657
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_846.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_846.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_846.jpg,0,1,0,30.19068
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_915.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_915.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_915.jpg,0,1,0,30.19025
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_35_983.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_35_983.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_35_983.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_055.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_055.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_055.jpg,0,1,0,30.19046
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_129.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_129.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_129.jpg,0,1,0,30.19056
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_200.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_200.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_200.jpg,0,1,0,30.19059
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_275.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_275.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_275.jpg,0,1,0,30.19061
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_343.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_343.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_343.jpg,0,1,0,30.19061
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_422.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_422.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_422.jpg,0,1,0,30.1906
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_492.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_492.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_492.jpg,0,1,0,30.19061
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_559.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_559.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_559.jpg,0,1,0,30.19062
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_628.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_628.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_628.jpg,0,1,0,30.19061
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_704.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_704.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_704.jpg,0,1,0,30.19061
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_781.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_781.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_781.jpg,0,1,0,30.1906
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_850.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_850.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_850.jpg,0,1,0,30.19063
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_918.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_918.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_918.jpg,0,1,0,30.1906
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_36_992.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_36_992.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_36_992.jpg,0,1,0,30.19061
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_061.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_061.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_061.jpg,0,1,0,30.1906
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_131.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_131.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_131.jpg,0,1,0,30.19063
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_206.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_206.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_206.jpg,0,1,0,30.19061
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_278.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_278.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_278.jpg,0,1,0,30.19058
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_353.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_353.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_353.jpg,0,1,0,30.19061
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_419.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_419.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_419.jpg,0,1,0,30.19063
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_493.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_493.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_493.jpg,0.1,1,0,30.18802
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_562.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_562.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_562.jpg,0.25,1,0,30.17525
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_635.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_635.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_635.jpg,0,1,0,30.19046
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_702.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_702.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_702.jpg,0,1,0,30.19049
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_776.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_776.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_776.jpg,0,1,0,30.19061
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_843.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_843.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_843.jpg,0,1,0,30.19066
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_913.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_913.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_913.jpg,0,1,0,30.19066
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_37_987.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_37_987.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_37_987.jpg,0,1,0,30.19065
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_058.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_058.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_058.jpg,0,1,0,30.19065
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_129.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_129.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_129.jpg,0,1,0,30.19067
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_203.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_203.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_203.jpg,0,1,0,30.19066
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_279.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_279.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_279.jpg,0,1,0,30.19066
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_348.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_348.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_348.jpg,0,1,0,30.19067
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_423.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_423.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_423.jpg,0,1,0,30.19065
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_491.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_491.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_491.jpg,0,1,0,30.19066
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_562.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_562.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_562.jpg,0,1,0,30.19069
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_634.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_634.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_634.jpg,0,1,0,30.19067
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_704.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_704.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_704.jpg,0,1,0,30.19067
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_779.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_779.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_779.jpg,0,1,0,30.19068
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_852.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_852.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_852.jpg,0,1,0,30.19067
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_920.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_920.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_920.jpg,0,1,0,30.19066
E:\racing team\car task\data\IMG\center_2023_09_20_22_20_38_987.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_20_38_987.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_20_38_987.jpg,0,1,0,30.19067
